sr_no,id,original_language,original_title,popularity,release_date,vote_average,vote_count,genre,overview,revenue,runtime,tagline
6656.00,524348,en,The Report,11.878,9/12/2019,7,702,"['Thriller', 'Drama']","The story of Daniel Jones, lead investigator for the US SenateÉ??s sweeping study into the CIA's Detention and Interrogation Program, which was found to be brutal, immoral and ineffective. With the truth at stake, Jones battled tirelessly to make public what many in power sought to keep hidden.", $-   ,118,Truth matters
6658.00,130150,en,Labor Day,12.06,12/27/2013,6.9,800,['Drama'],"Depressed single mom Adele and her son Henry offer a wounded, fearsome man a ride. As police search town for the escaped convict, the mother and son gradually learn his true story as their options become increasingly limited."," $20,275,812.00 ",111,NA
6659.00,936,en,The Pink Panther,12.855,12/18/1963,6.9,714,"['Comedy', 'Crime']","The trademark of The Phantom, a renowned jewel thief, is a glove left at the scene of the crime. Inspector Clouseau, an expert on The Phantom's exploits, feels sure that he knows where The Phantom will strike next and leaves Paris for the Tyrolean Alps, where the famous Lugashi jewel 'The Pink Panther' is going to be. However, he does not know who The Phantom really is, or for that matter who anyone else really is..."," $10,878,107.00 ",115,A Madcap Frolic Of Crime and Fun.
6661.00,483,en,Wild at Heart,11.054,8/17/1990,7,1130,"['Comedy', 'Crime', 'Thriller']","After serving prison time for a self-defense killing, Sailor Ripley reunites with girlfriend Lula Fortune. Lula's mother, Marietta, desperate to keep them apart, hires a hitman to kill Sailor. But he finds a whole new set of troubles when he and Bobby Peru, an old buddy who's also out to get Sailor, try to rob a store. When Sailor lands in jail yet again, the young lovers appear further than ever from the shared life they covet."," $14,560,247.00 ",124,A wild crazy love story.
6663.00,520788,en,Mad World,12.245,1/2/2018,5.5,46,['Science Fiction'],"It is the year 2037. Our world is dying, slowly, from a virus that has rendered mankind infertile. Not a single child has been born in 25 years. Governments are now powerless puppets for the biggest corporations and Biocorp, the world's biggest, keeps promising a cure that never comes", $-   ,97,NA
6666.00,713,en,The Piano,12.302,5/19/1993,7.4,1007,"['Drama', 'Romance']","After a long voyage from Scotland, pianist Ada McGrath and her young daughter, Flora, are left with all their belongings, including a piano, on a New Zealand beach. Ada, who has been mute since childhood, has been sold into marriage to a local man named Alisdair Stewart. Making little attempt to warm up to Alisdair, Ada soon becomes intrigued by his Maori-friendly acquaintance, George Baines, leading to tense, life-altering conflicts."," $40,185,556.00 ",121,NA
6667.00,539549,en,I'll Take Your Dead,11.367,10/1/2018,6.4,108,"['Horror', 'Crime', 'Drama']","William has a simple job: he makes dead bodies disappear. His daughter Gloria has become used to rough-looking men dropping off corpses, and is even convinced that some of them are haunting their house.", $-   ,85,Death is knocking at their door.
6669.00,44037,en,Lake Placid 3,15.355,8/21/2010,5.3,150,"['Horror', 'Action', 'Science Fiction', 'Thriller']","A game warden moves his family to Lake Placid, once the site of deadly crocodile attacks. Locals assure him the crocs are gone, but his mischievous young son finds a few baby crocs and begins feeding them. They quickly grow into very big adults and start attacking the game warden's family and nearby town.", $-   ,93,Don't forget you're lunch.
6670.00,504,en,Monster,12.853,12/24/2003,7.2,1667,"['Crime', 'Drama']","An emotionally scarred highway drifter shoots a sadistic trick who rapes her, and ultimately becomes the United States' first female serial killer."," $60,378,584.00 ",110,The first female serial killer of the United States
6671.00,508791,en,The Sun Is Also a Star,15.62,5/16/2019,7,507,"['Romance', 'Drama']","Two young New Yorkers begin to fall in love over the course of a single day, as a series of potentially life-altering meetings loom over their heads - hers concerning her familyÉ??s deportation to Jamaica, and his concerning an education at Dartmouth."," $1,040,000.00 ",100,Love is a universe all of its own
6672.00,6073,en,The Mexican,12.602,3/1/2001,5.9,1103,"['Action', 'Comedy', 'Crime', 'Romance']","Jerry Welbach, a reluctant bagman, has been given two ultimatums: The first is from his mob boss to travel to Mexico and retrieve a priceless antique pistol, known as ""the Mexican""... or suffer the consequences. The second is from his girlfriend Samantha to end his association with the mob. Jerry figures alive and in trouble with Samantha is better than the more permanent alternative, so he heads south of the border."," $147,845,033.00 ",123,Love with the safety off.
6674.00,28601,en,Problem Child 3: Junior in Love,12.35,5/13/1995,4.4,153,['Comedy'],"Chapter 3 of the Problem Child trilogy features pre-teened Junior in love with a classmate that won't even notice him, but does notice three other boys who are rivals to Junior. This means war!", $-   ,87,Junior in Love!
6675.00,491926,en,Resistance,11.13,3/27/2020,7,257,"['War', 'History', 'Drama']",The story of mime Marcel Marceau as he works with a group of Jewish boy scouts and the French Resistance to save the lives of ten thousand orphans during World War II.," $288,064.00 ",120,The best way to resist is to survive.
6678.00,381,en,To Catch a Thief,12.601,8/3/1955,7.4,1083,"['Crime', 'Drama', 'Mystery', 'Romance', 'Thriller']","An ex-thief is accused of enacting a new crime spree, so to clear his name he sets off to catch the new thief, whoÉ??s imitating his signature style."," $8,750,000.00 ",107,WANTED by the police in all the luxury-spots of Europe!... A catch for any woman!
6679.00,702525,en,Bigfoot Family,11.887,7/23/2020,7.2,107,"['Animation', 'Adventure', 'Family']","Bigfoot, Adam's father, wants to use his fame for a good cause. Protecting a large wildlife reserve in Alaska sounds like the perfect opportunity! When Bigfoot mysteriously disappears without a trace, Adam and his animal friends will brave anything to find him again and save the nature reserve."," $9,289,990.00 ",97,NA
6680.00,12508,en,Rock Star,9.55,9/4/2001,6.7,555,"['Music', 'Drama', 'Comedy']","A wannabe rock star who fronts a Pennsylvania-based tribute band is devastated when his kick him out of the group he founded. Things begin to look up for Izzy when he is asked to join Steel Dragon, the heavy metal rockers he had been imitating for so long. This film is loosely based on the true story of the band Judas Priest."," $16,991,902.00 ",105,The story of a wanna be who got to be.
6681.00,1647,en,The Recruit,15.1,1/31/2003,6.4,1312,"['Action', 'Thriller']","A brilliant CIA trainee must prove his worth at the Farm, the agency's secret training grounds, where he learns to watch his back and trust no one."," $101,191,884.00 ",115,Trust. Betrayal. Deception. In the C.I.A. nothing is what it seems.
6682.00,705,en,All About Eve,15.799,10/6/1950,8.2,1112,['Drama'],"From the moment she glimpses her idol at the stage door, Eve Harrington is determined to take the reins of power away from the great actress Margo Channing. Eve maneuvers her way into Margo's Broadway role, becomes a sensation and even causes turmoil in the lives of Margo's director boyfriend, her playwright and his wife. Only the cynical drama critic sees through Eve, admiring her audacity and perfect pattern of deceit."," $8,400,000.00 ",139,It's all about women... and their men!
6683.00,857497,en,Untold: Malice at the Palace,13.16,8/10/2021,7.3,37,"['Documentary', 'Crime']","Key figures from an infamous November 19th 2004 incident between players and fans at an NBA game in Michigan discuss the fight, its fallout and its lasting legacy.", $-   ,69,NA
6684.00,576040,en,Malibu Rescue,11.115,5/13/2019,6.4,163,"['Action', 'Comedy', 'Family']","When a long list of shenanigans lands Tyler in hot water, heÉ??s forced to suit up and spend his summer training for an elite junior lifeguard program.", $-   ,69,NA
6685.00,81003,en,Kung Fu Panda: Secrets of the Masters,12.1,12/12/2011,6.4,172,"['Animation', 'Action']","Po and the Furious Five uncover the legend of three of kung fu's greatest heroes: Master Thundering Rhino, Master Storming Ox, and Master Croc.", $-   ,24,NA
6686.00,587562,en,Two by Two: Overboard!,11.89,9/24/2020,7.8,114,"['Animation', 'Adventure', 'Comedy', 'Family']","The Honeymoon is overÉ?? How we enjoyed the party when our amphibious Nestrian chums discovered their incredible newfound agility underwater! But, when we revisit our curious, loveable pals, the entire animal kingdomÉ??s survival is once again at stake. Amid the prospect of no new land on which to live and prosper, not to mention the ever-diminishing food resources, the mood on board the Ark is laden with mounting tensions, which regularly spill over into ark rage. Fragile peace is frequently broken with general chaos ensuing. How can our unlikely heroes help? And what lies beneath for Finny in an oceanful of possibilities when he quite literally falls into some rather surprising new company?", $-   ,85,They're taking a ride on the wild side
6687.00,18892,en,Jawbreaker,13.797,1/30/1999,6.2,363,"['Comedy', 'Crime']","Three of Reagan High School's most popular girls pretend to kidnap their friend by shoving a jawbreaker into the victim's mouth to keep her from screaming. Their plan goes awry when the girl swallows the jawbreaker, choking to death. Now the leader of the pack will do anything to keep the accident a secret."," $3,076,820.00 ",87,Death totally bites
6689.00,609338,en,Radio Silence,14.885,4/12/2019,5.4,59,"['Thriller', 'TV Movie']","Relationship Therapist, Dr. Jill Peterman, had the highest-rated call-in radio show when her world was pulled out from under her following the on-air suicide of a female caller named Alexis. Shaken to her core, Dr. Jill walked away from her show vowing she would never go back. That is until Stuart, the station's General Manager, pleads with her to reboot the show in an effort to bring followers back to the station. Still haunted by what happened, Jill agrees to help her friend out and believes this will be the perfect remedy to put her year-long anxiety to rest. As Jill starts to settle back into her show, mysterious call-ins start happening forcing her to believe there could be a copy-cat out there. What Jill begins to uncover is a web of secrets and lies stemming from the mysterious voice she has come to know as Alexis.", $-   ,90,When murder calls...
6690.00,385736,en,Kicks,11.854,9/9/2016,6.6,102,"['Drama', 'Crime', 'Action']","When his hard-earned kicks get snatched by a local hood, fifteen-year old Brandon and his two best friends go on an ill-advised mission across the Bay Area to retrieve the stolen sneakers.", $-   ,80,They aren't just shoes
