sr_no,id,original_language,original_title,popularity,release_date,vote_average,vote_count,genre,overview,revenue,runtime,tagline
8380,526429,ja,劇場版総集編【後編】メイドインアビス 放浪する黄昏,7.586,1/18/2019,8.6,70,"['Animation', 'Adventure', 'Fantasy', 'Mystery']",Second compilation movie of the TV series which covers episodes 9-13. Riko and Reg descend to the third and fourth layer where Riko has her first experience of the Curse.,$0.00,105,
8411,566451,ja,Re:ゼロから始める異世界生活 氷結の絆,9.848,11/8/2019,7,37,"['Animation', 'Drama', 'Thriller', 'Fantasy']","Covered in ice and snow, Elior Forest is the home to dangerous magical beasts and 50 elves frozen in ice. One day, the great spirit Puck helps a young girl break out of her ice prison. Her name is Emilia, a half-elf born with silver hair, long ears, and amethyst eyes—features that resemble the evil Witch who destroyed half the world long ago.  Shunned by society because of her appearance, Emilia dwells in the forest with Puck as her sole companion and family. Burdened with a sin of destruction she does not remember committing, she spends her days trying to find a way to help her frozen kin. But when the great spirit Melakuera, the Arbitrator of the world, finds Emilia, her right to stay alive is brought into question. Will the bonds of ice she formed with Puck prove to be the warm thread that defies fate?",$0.00,76,
8443,829484,ja,モーレツ!透明変態人間 透け透けミラクル☆エロス,10.259,11/4/2020,0,0,['Drama'],,$0.00,72,
8468,80079,ja,チベット犬物語 ～金色のドージェ～,8.29,7/15/2011,7,11,['Animation'],"Jiantan is a young boy who has to leave Xi'an after the death of his mother to go deep into the Tibetan prairies to start living with the father he barely remembers. His dad, LaGeBa, is a busy doctor who decided to depart from the city and reside in Tibet where he is the essential physician of the poor community he lives in. To help his father, Jiantan has to learn how to herd sheep. While trying to learn his new responsibility, he is saved by a stray gold-colored Tibetan Mastiff. Both Jiantan and the big dog help each other as they try to adjust to this new environment.",$0.00,90,
8498,73530,ja,マルドゥック・スクランブル 燃焼,13.296,9/3/2011,6.6,53,"['Animation', 'Science Fiction']","Second film of the Mardock Scramble series. Balot and a severely injured Oeufcoque seem to be at the mercy of an obsessed Boiled. Dr. Easter comes to the rescue and the group escapes to ""Paradise"" where many secrets of Mardock lie and where Balot will need to come to a decision herself about what she will and can do.",$0.00,64,
8515,135531,ja,劇場版 FAIRY TAIL 鳳凰の巫女,13.452,8/18/2012,7.3,148,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Animation']","The film revolves around a mysterious girl named Éclair who appears before Fairy Tail, the world's most notorious wizard's guild. She lost all of her memories, except for the imperative that she must deliver two Phoenix Stones somewhere. The stones may spell the collapse of the magical world, and Natsu, Lucy, and the rest of the Fairy Tail guild are caught up in the intrigue.",$0.00,86,
8516,21422,ja,名探偵コナン 時計じかけの摩天楼,11.949,4/19/1997,7.2,148,"['Adventure', 'Mystery', 'Animation']","Conan Edogawa is facing a dilemma: Ran Mouri has asked Shinichi Kudou out to the movies and he is unable to provide a convincing excuse not to go. However, when the day of the date arrives, he has more pressing problems to worry about—a great amount of plastic explosives has recently been stolen and the culprit has challenged Shinichi to find and dispose of the bombs he has scattered across the city. Now forced in a race against time, Conan must not only protect the city, but also figure out who the mastermind is and his reason for confronting Shinichi.","$9,107,390.00",95,
8521,14132,ja,超時空要塞マクロス 愛・おぼえていますか,11.447,7/21/1984,6.9,50,"['Animation', 'Science Fiction', 'War', 'Action', 'Romance', 'Music']","It is A.D. 2009 and the human race is caught in a war between giant humanoids, male Zentrans and female Meltrans. Returning from the edge of our solar system after making a space fold, the SDF-1 Macross makes the long journey back to Earth with survivors of South Ataria Island. ""Macross: Do You Remember Love?"" is an alternate re-telling of the events that occurred in the original 1982 TV series.",$0.00,114,
8523,246,ja,座頭市,9.947,9/6/2003,7.3,608,"['Adventure', 'Drama', 'Action']","Zatoichi is a 19th century blind nomad who makes his living as a gambler and masseur. However, behind this humble facade, he is a master swordsman gifted with a lightning-fast draw and breathtaking precision. While wandering, Zatoichi discovers a remote mountain village at the mercy of Ginzo, a ruthless gang-leader. Ginzo disposes of anyone who gets in his way, especially after hiring the mighty samurai ronin, Hattori, as a bodyguard. After a raucous night of gambling in town, Zatoichi encounters a pair of geishas--as dangerous as they are beautiful--who've come to avenge their parents' murder. As the paths of these and other colorful characters intertwine, Ginzo's henchmen are soon after Zatoichi. With his legendary cane sword at his side, the stage is set for a riveting showdown.","$34,196,922.00",111,His sword made him a hero... his courage made him a legend.
8527,33320,ja,千年女優,13.447,9/14/2001,7.9,490,"['Animation', 'Drama', 'Romance']","Documentary filmmaker Genya Tachibana has tracked down the legendary actress Chiyoko Fujiwara, who mysteriously vanished at the height of her career. When he presents her with a key she had lost and thought was gone forever, the filmmaker could not have imagined that it would not only unlock the long-held secrets of Chiyoko’s life... but also his own.","$37,641.00",87,
8587,196750,ja,攻殻機動隊ARISE border: 1 Ghost Pain,11.694,6/22/2013,7.1,135,"['Action', 'Animation', 'Crime', 'Science Fiction']","The story is set in 2027, one year after the end of the fourth non-nuclear war. New Port City is still reeling from the war's aftermath when it suffers a bombing caused by a self-propelled mine. Then, a military member implicated in arms-dealing bribes is gunned down.  During the investigation, Public Security Section's Daisuke Aramaki encounters Motoko Kusanagi, the cyborg, wizard-level hacker assigned to the military's 501st Secret Unit. Batou, a man with the ""eye that does not sleep,"" suspects that Kusanagi is the one behind the bombing. The Niihama Prefectural Police detective Togusa is pursuing his own dual cases of the shooting death and a prostitute's murder. Motoko herself is being watched by the 501st Secret Unit's head Kurutsu and cyborg agents.",$0.00,58,
8597,315846,ja,海街diary,10.944,6/13/2015,7.6,284,"['Drama', 'Family']",A story that revolves around three sisters who live in their grandmother's home and the arrival of their 13-year-old half sister.,"$346,485.00",128,
8606,3177,ja,バトル・ロワイアルII 鎮魂歌,10.137,7/5/2003,5,320,"['Action', 'Thriller']","It's three years after the events of the original Battle Royale, and Shuya Nanahara is now an internationally-known terrorist determined to bring down the government. His terrorist group, Wild Seven, stages an attack that levels several buildings in Tokyo on Christmas Day, killing 8000 people. In order for the government to study the benefits of ""teamwork"", the new students work in pairs, with their collars electronically linked so that if one of them is killed, the other dies as well. They must kill Nanahara in three days - or die.",$0.00,155,This time it's war.
8613,233607,ja,津軽嫁子 にっぽんポルノ物語,9.685,12/1/1970,0,0,[],Pinku from 1970.,$0.00,0,
8634,97787,ja,映画 デジモンアドベンチャー,10.272,3/6/1999,7.5,53,"['Animation', 'Adventure']","Two children receive a strange egg that hatches into their very first Digimon, leading to the night that would change their lives forever.","$20,000,000.00",20,
8639,359628,ja,映画 暗殺教室 卒業編,11.739,3/25/2016,7.2,60,"['Science Fiction', 'Comedy', 'Action']","Story continues with the students' own conflicts, Koro Sensei’s identity and the fate of the world. The time limit for assassination is approaching.",$0.00,116,
8656,9674,ja,リング０　バースデイ,8.43,1/22/2000,6.2,174,"['Horror', 'Thriller']","Taking place thirty years before the events of Ringu, Ringu 0 provides the shocking background story of how the girl on the video became a deadly, vengeful spirit.",$0.00,99,Discover the secret...
8679,919,ja,Blood: The Last Vampire,12.427,11/18/2000,6.8,221,"['Animation', 'Fantasy', 'Horror']","In Japan, the vampire-hunter Saya, who is a powerful original, is sent by her liaison with the government, David, posed as a teenage student to the Yokota High School on the eve of Halloween to hunt down vampires. Saya asks David to give a new katana to her. Soon she saves the school nurse Makiho Amano from two vampires disguised of classmates and Makiho witnesses her fight against the powerful demon.",$0.00,48,
8721,573730,ja,劇場版メイドインアビス 深き魂の黎明,8.926,1/17/2020,8.2,66,"['Animation', 'Adventure', 'Fantasy', 'Mystery']","A continuation of the epic adventure of plucky Riko and Reg who are joined by their new friend Nanachi. Together they descend into the Abyss' treacherous fifth layer, the Sea of Corpses, and encounter the mysterious Bondrewd, a legendary White Whistle whose shadow looms over Nanachi's troubled past. Bondrewd is ingratiatingly hospitable, but the brave adventurers know things are not always as they seem in the enigmatic Abyss.","$4,971,635.00",105,Defy the darkness
8732,3780,ja,赤ひげ,8.168,4/3/1965,8.2,209,['Drama'],"Aspiring to an easy job as personal physician to a wealthy family, Noboru Yasumoto is disappointed when his first post after medical school takes him to a small country clinic under the gruff doctor Red Beard. Yasumoto rebels in numerous ways, but Red Beard proves a wise and patient teacher. He gradually introduces his student to the unglamorous side of the profession, ultimately assigning him to care for a prostitute rescued from a local brothel.",$0.00,185,"What is the key to life - power, prestige or peace?"
