sr_no,id,original_language,original_title,release_date,vote_average,vote_count,genre,overview,revenue,runtime,gender
5404,660943.0,es,El olvido que seremos,8/22/2020,8.0,76.0,Drama,"Portrays the life of Héctor Abad Gómez, a prominent doctor and human rights activist in the polarized, violent Medellin of the 70s. A family man worried not only for his own children but those of the underprivileged classes as well, his home was imbued with vitality and creativity, the result of an education based on tolerance and love. Nothing could foretell that a terrible cancer would take the life of one of his beloved daughters. Driven by sadness and rage, Héctor devoted himself to the social and political causes of the time. But Medellins intolerant society would harass him until he was finally silenced.",107503530.61488006,136.0,0
5405,522964.0,en,Incoming,5/4/2018,4.6,58.0,ActionScience FictionThriller,"The International Space Station is now a prison - the ultimate black site. No ones getting out. And no one knows its there. But when the imprisoned terrorists take over the Station and turn it into a missile aimed at Moscow, only a shuttle pilot and a rookie doctor can stop them. Their task is complicated by a rogue CIA agent (Scott Adkins) who has his own plans for the station and the terrorists within.",107503530.61488006,89.0,1
5406,710676.0,fr,Partir?,11/10/2021,0.0,0.0,Documentary,"After several years of exile in Europe, Stéphane, Léo, Cheikh and Boye Gaye emerge from their silence. From disillusionment to disillusionment, they ended up returning to their country of origin (Senegal, Cameroon). Their return is perceived by their loved ones as a failure.",107503530.61488006,77.0,0
5407,4380.0,en,Shall We Dance?,10/15/2004,6.3,948.0,DramaRomanceComedy,"Upon first sight of a beautiful instructor, a bored and overworked estate lawyer signs up for ballroom dancing lessons.",170128460.0,107.0,1
5408,606236.0,fr,Le sens de la famille,6/30/2021,5.9,39.0,ComedyRomance,"Husband does not understand his wife? Conflict with children? Do you want to be heard and stood in your place? Be afraid of your desires. In this family, everything changed places, including grandmother.",4849622.0,92.0,0
5409,235271.0,en,Addicted,10/10/2014,5.9,272.0,DramaThriller,A gallerist risks her family and flourishing career when she enters into an affair with a talented painter and slowly loses control of her life.,107503530.61488006,105.0,0
5410,13683.0,en,Tarzan & Jane,6/24/2002,6.0,469.0,AnimationFamily,"Sprightly amusement for kids of all ages, Disneys direct-to-video sequel to its animated hit sandwiches jungle derring-do and lots of silly sight gags between song and dance number. With the first anniversary of her wedding to Tarzan (voice of Michael T. Weiss) beckoning, Jane (Olivia DAbo) ponders how to make it the perfect English celebration",107503530.61488006,75.0,1
5411,9058.0,en,Only You,9/17/1994,6.8,382.0,RomanceComedy,"A childhood incident has convinced Faith Corvatch that her true love is a guy named ""Damon Bradley,"" but she has yet to meet him. Preparing to settle down and marry a foot doctor, Faith impulsively flies to Venice when it seems that she may be able to finally encounter the man of her dreams. Instead, she meets the charming Peter Wright. But can they fall in love if she still believes that she is intended to be with someone else?",20059210.0,115.0,0
5412,417760.0,ja,一週間フレンズ,2/18/2017,7.0,38.0,RomanceDrama,"High school student Yuki Hase (Kento Yamazaki) wants to become close with classmate Kaori Fujimiya (Haruna Kawaguchi) who is alway by herself. Kaori Fujimiya refuses to become close with Yuki Hase, because she forgets her friends every new Monday. Even though Kaori tells Yuki why she doesnt want to become friends, Yuki still wants to become close to her.",107503530.61488006,120.0,1
5413,794.0,en,The Omen,6/6/1976,7.4,1393.0,HorrorThriller,"Immediately after their miscarriage, the US diplomat Robert Thorn adopts the newborn Damien without the knowledge of his wife. Yet what he doesn’t know is that their new son is the son of the devil.",60922980.0,111.0,1
5414,302960.0,en,Scooby-Doo! Moon Monster Madness,2/17/2015,7.6,103.0,AdventureAnimationFamilyComedyMysteryScience Fiction,"Its one giant step for dog-kind as Scooby-Doo and the Gang blast off for an epic, other-worldly adventure in this all-new original movie! After winning the last 5 seats in a lottery, Scooby-Doo, Shaggy, Fred, Daphne and Velma are off to space in billionaire Sly Barons brand new ship, the Sly Star One. Its all gravity-free fun until a mysterious alien begins destroying the ship! As the ship breaks down, the crew is forced to land on Sly Barons base... on the dark side of the moon! Will the gang unravel this alien mystery? Will Scooby-Doo and Shaggy find snacks on the moon? Will Fred ever take his space helmet off?! Journey to the outer limits with Scooby-Doo to find out!",107503530.61488006,80.0,0
5415,206284.0,en,Grace Unplugged,10/4/2013,6.3,51.0,DramaMusic,"A talented young singer and aspiring songwriter’s Christian faith and family ties are tested when she defies her worship-pastor father and pursues pop-music stardom in GRACE UNPLUGGED, a moving and inspiring new film that explores the true meaning of success.",107503530.61488006,102.0,1
5416,261470.0,es,Perdona si te llamo amor,6/20/2014,7.1,286.0,DramaRomance,"A successful, attractive, intelligent and brilliant advertising executive is longing to finally find emotional stability in his life, and decides to propose to his girlfriend. After she refuses his proposal, his life takes a turn when a new young lady enters his life.",107503530.61488006,105.0,0
5417,410199.0,en,ARQ,9/16/2016,6.1,907.0,Science FictionThriller,Two old friends living in a dystopic future become trapped in a mysterious time loop — one that may have something to do with an ongoing battle between an omnipotent corporation and a ragtag band of rebels.,107503530.61488006,88.0,0
5418,267192.0,en,Genius,6/10/2016,6.5,539.0,DramaHistory,"New York in the 1920s. Max Perkins, a literary editor is the first to sign such subsequent literary greats as Ernest Hemingway and F. Scott Fitzgerald. When a sprawling, chaotic 1,000-page manuscript by an unknown writer falls into his hands, Perkins is convinced he has discovered a literary genius.",5681622.0,104.0,0
5419,521.0,en,Dial M for Murder,5/29/1954,8.0,1861.0,CrimeThriller,"An ex-tennis pro carries out a plot to have his wife murdered after discovering she is having an affair, and assumes she will soon leave him for the other man anyway. When things go wrong, he improvises a new plan—to frame her for murder instead.",3000000.0,105.0,0
5420,331583.0,en,The Whole Truth,3/25/2016,6.5,856.0,DramaThriller,A defense attorney works to get his teenage client acquitted of murdering his wealthy father.,107503530.61488006,93.0,1
5421,214761.0,es,Séptimo,9/5/2013,5.8,185.0,DramaThriller,"Buenos Aires, Argentina. Sebastián, a successful lawyer, leaves his ex-wifes condo, located on the seventh floor of an apartment building, to take his two children to school. While they run down the stairs, he uses the elevator. Once on the ground floor, Sebastián awaits the arrival of the children…",107503530.61488006,84.0,1
5422,453755.0,en,Arctic,11/21/2018,6.4,845.0,Drama,"A man stranded in the Arctic is finally about to receive his long awaited rescue. However, after a tragic accident, his opportunity is lost and he must then decide whether to remain in the relative safety of his camp or embark on a deadly trek through the unknown for potential salvation.",4100000.0,98.0,0
5423,467936.0,en,The Children Act,3/29/2018,6.5,495.0,Drama,"In the midst of a marital crisis, a High Court judge must decide if she should order a life-saving blood transfusion for a teen with cancer despite his familys refusal to accept medical treatment for religious reasons.",17696794.0,105.0,1
5424,1913.0,es,Mar adentro,9/3/2004,7.6,671.0,Drama,"The Sea Inside is about Spaniard Ramón Sampedro, who fought a 30-year campaign to win the right to end his life with dignity. It is the story of Ramón’s relationships with two women: Julia a lawyer who supports his cause, and Rosa, a local woman who wants to convince him that life is worth living.",38535221.0,125.0,0
5425,14912.0,en,18 Year Old Virgin,1/20/2009,3.8,101.0,Comedy,"In a series of sexual mishaps, a high school senior tries to lose her virginity on the last night before graduation.",107503530.61488006,86.0,0
5426,244761.0,en,The Captive,8/9/2014,5.9,882.0,DramaThrillerCrime,"Eight years after the disappearance of Cassandra, some disturbing incidents seem to indicate that shes still alive. Police, parents and Cassandra herself, will try to unravel the mystery of her disappearance.",1075178.0,112.0,0
5427,87826.0,en,Here Comes the Boom,10/11/2012,6.2,1136.0,ComedyAction,A high school biology teacher moonlights as a mixed-martial arts fighter in an effort to raise money to save the schools music program.,73100172.0,105.0,0
5428,7972.0,en,Before the Devil Knows Youre Dead,9/26/2007,7.1,1082.0,CrimeDramaThriller,"When two brothers organize the robbery of their parents jewelry store, the job goes horribly wrong, triggering a series of events that send them and their family hurtling towards a shattering climax.",25005257.0,117.0,0
5429,525686.0,es,Mi Prima La Sexóloga,7/21/2016,7.0,187.0,Comedy,"A young man is afraid of asking for sex tips to his cousin, the sexologist.",107503530.61488006,104.0,0
5430,445040.0,en,My Friend Dahmer,11/3/2017,6.5,369.0,DramaHistory,"Jeffrey Dahmer struggles with a difficult family life as a young boy. During his teenage years he slowly transforms, edging closer to the serial killer he was to become.",1361611.0,107.0,0
5431,42949.0,en,Arthur 3: la guerre des deux mondes,8/22/2010,5.8,1252.0,AnimationAdventureFantasyFamily,"Maltazard, the Evil M, is now 7 feet tall and evolving among the humans, causing terror wherever he goes. His goal is simple: forming an army of giant henchmen and ruling over the universe. Meanwhile, Arthur is still a Minimoy, and thus in a state where hes unable to fend him off. With the help of Selenia and Betameche, he hatches a plan to regain his usual size: all they must do is infiltrate Arthurs house through the pipeworks, catch an electric train from his bedroom to his grandfathers study and find an elixir that will make him grow back to his human size. Sounds simple enough, if it werent for Darkos, Maltazards own son, hot on their tails.",107503530.61488006,101.0,1
5432,211706.0,es,Lotoman 2.0,11/1/2012,6.4,6.0,FamilyComedy,"The Marchena family is living a great moment, but no happiness is complete. Manuel suffers from the cravings of Sobeida’s pregnancy and Modesto seeks the Woman of his Life. Susanita faces great danger and Mama Susana is diagnosed with a deadly disease. Because in life, money is not everything----will they be so lucky as to live in a united family?",107503530.61488006,95.0,1
5433,340027.0,en,Brain on Fire,2/22/2017,7.1,1118.0,Drama,"Susannah Cahalan, an up-and-coming journalist at the New York Post becomes plagued by voices in her head and seizures, causing a rapid descent into insanity.",107503530.61488006,88.0,1
5434,284.0,en,The Apartment,6/21/1960,8.2,1587.0,ComedyDramaRomance,"Bud Baxter is a minor clerk in a huge New York insurance company, until he discovers a quick way to climb the corporate ladder. He lends out his apartment to the executives as a place to take their mistresses. Although he often has to deal with the aftermath of their visits, one night hes left with a major problem to solve.",25000000.0,125.0,0
